Title,Corp,Condition,Location,Tag,Link
모바일앱 보안 소프트웨어 SaaS 개발자,(주)잉카엔트웍스,경력 1~3년학력무관정규직,서울전체,"Python, Java, AWS, 웹개발, 백엔드/서버개발 외 등록일 22/10/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44289500
"자연어 처리, 인공지능, 데이터 사이언스 연구자 및 개발자 채용",(주)렉스코드,"경력무관대졸↑정규직4,000 만원",서울서초구,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 등록일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44425506
[위메프서비스] DevOps Engineer,(주)위메프,경력3년↑학력무관정규직,서울강남구,"Python, AWS, 빅데이터, SE(시스템엔지니어), 클라우드 외 수정일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44245695
Unreal Engine Developer(언리얼엔진),(주)씨메스,경력 3~5년학력무관정규직,서울전체,"Python, C++, 게임개발, C언어, Git 외 수정일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41319025
백엔드 개발(Java)/ data 분석,큐브엔시스(주),경력 3~10년초대졸↑정규직,서울전체,"Python, Java, 웹개발, 빅데이터, 백엔드/서버개발 외 수정일 22/10/06",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41142167
[티피엠엔] 데이터 분석가(Business Analyst),(주)티피엠엔,경력 1~5년대졸↑정규직,서울강남구,"마케팅기획, 마케팅전략, 광고마케팅, 온라인마케팅, 시장조사 외 수정일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44331793
[패스트파이브] 백엔드 개발자(Java),패스트파이브(주),경력 5~10년학력무관정규직,서울강남구,"Python, Java, AWS, PostgreSQL, 인프라 외 등록일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44333388
데이터 엔지니어,(주)휴머스원,경력 3~12년대졸↑정규직,서울전체,"Python, 웹개발, 빅데이터, 머신러닝, 딥러닝 외 수정일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43901324
(주)에이치비테크놀러지 R&D 부문 (머신비전/영상처리),(주)에이치비테크놀러지,경력무관대졸↑정규직,충남아산시,"Python, C++, 알고리즘, 영상처리, 이미지프로세싱 외 등록일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44298896
[모아소프트] AI/Data Science연구소 소프트웨어 개발인력 구인,(주)모아소프트,경력무관대졸↑정규직,서울송파구,"Python, Java, C++, AI(인공지능), C언어 외 수정일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44245390
자사 물류 솔루션 백엔드 개발자 모집,(주)데이터하이브,경력무관초대졸↑정규직,인천부평구,"Python, Java, 웹개발, 백엔드/서버개발, Javascript 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44378398
[티디지] Microsoft 365 클라우드 개발자 인력 채용 (정규직),(주)티디지,경력7년↑초대졸↑정규직,서울강남구,"Python, C++, S/W, 클라우드, API 외 등록일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44336576
[파인뷰]iOS개발 부문 신입/경력 채용,(주)파인디지털,신입·경력대졸↑정규직,경기성남시 분당구,"Python, Java, C++, 웹개발, 앱개발 외 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44441044
[패스트파이브] DevOps (서버/배포 담당자),패스트파이브(주),경력 3~7년학력무관정규직,서울강남구,"Python, AWS, QA/테스터, S/W, 인프라 외 등록일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44325532
"[부문별채용] PM 및 개발자 경력 채용(플랫폼,클라우드,솔루션)",엔에이치엔크로센트(주),경력 3~10년대졸↑정규직,서울서초구,"Python, Java, C++, 빅데이터, Linux 외 수정일 22/10/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44040035
Node 서버 개발자 (병역특례 가능자 우대),(주)아이티엘,신입·경력학력무관정규직,서울전체,"Python, AWS, 웹개발, 백엔드/서버개발, 프론트엔드 외 수정일 22/10/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42239429
[TCK] 당사 고객상담 DATA 활용 분석 및 기획 담당자 My7R,(주)트랜스코스모스코리아,경력무관학력무관정규직,서울영등포구,"문서작성, 자료입력, Excel, OA, PowerPoint 외 수정일 22/11/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44353207
[웹사이트] 백엔드(Django) 개발자 모집(경력),CCR㈜,경력2년↑학력무관정규직,서울강남구,"Python, Django, API, Javascript, Jenkins 외 수정일 22/11/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44145864
[Aon Korea] Senior Actuarial Analyst - Pathwise Solutions,에이온코리아보험중개(주),경력4년↑대졸↑정규직,서울중구,"금융컨설팅, 보험설계사, 손해사정사, 보험심사, 손해보험 외 등록일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44457048
[인공지능기업] 백엔드 채용,(주)딥브레인에이아이,경력 5~20년학력무관정규직,서울강남구,"Python, C++, AWS, 백엔드/서버개발, 딥러닝 외 수정일 21/08/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=40816422
IT개발(프론트엔드/데이터/DeepLearning) 직군 채용,(주)보이스루,경력무관학력무관정규직,서울강남구,"Python, C++, AWS, Linux, 머신러닝 외 수정일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44327982
[외국계 센서 및 계측기기] 서비스 엔지니어 - 판교 (대리급),주) 석세스코리아컨설팅,경력 3~6년대졸↑정규직,경기성남시 분당구,"기술엔지니어, 생산, MES, PLC, Hardware 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44372970
"Java, JSP 웹 개발자를 모십니다.",(주)누리어시스템,경력2년↑초대졸↑정규직,경기하남시,"Python, Java, 웹개발, 빅데이터, 백엔드/서버개발 외 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44169956
[파인뷰] Android 앱 개발 부문 신입/경력 채용,(주)파인디지털,신입·경력대졸↑정규직,경기성남시 분당구,"Python, Java, C++, 웹개발, 앱개발 외 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44441099
딥러닝 기반 이미지 프로세싱 개발자,(주)에타맥스,신입·경력석사↑정규직,경기전체,"Python, C++, 빅데이터, 머신러닝, 딥러닝 외 수정일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44350814
[위드네트웍스] 보안 솔루션 구축 PM,(주)위드네트웍스,경력 5~9년학력무관정규직,서울전체,"Python, 웹개발, DBA, RDBMS, PostgreSQL 외 수정일 22/03/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42467909
[카카오페이] 인프라/클라우드 보안 담당자 영입,(주)카카오페이,경력5년↑학력무관정규직,경기성남시 분당구,"Python, Linux, 정보보안, 인프라, SaaS 외 수정일 22/11/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44390198
[500만의 선택 데이트팝] 서울 정규직 로컬 매니저 모집(영업),(주)텐핑거스,경력무관학력무관정규직,서울서초구,"영업관리, 영업직, 광고영업, 제약영업, 가맹점관리 외 수정일 22/10/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44125748
[유연근무제][에듀테크] 수학교육 전문가를 찾습니다.,비트루브 주식회사,"경력무관대졸↑계약직3,120 만원",서울강남구,"교육컨텐츠개발, 교재개발, 온라인교육, 이러닝, 고등학교 외 수정일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44347624
럭스로보 서비스기획 담당자 채용,(주)럭스로보,"경력3년↑학력무관정규직4,000 만원",서울서초구,"서비스기획, 앱기획, 웹기획, 기획, 스토리보드 외 수정일 22/11/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44452535
포항공과대학교 IT융합공학과/자동차기전연구소 연구원모집,포항공과대학교산학협력단,경력무관대졸↑계약직,경북포항시 남구,연구원 등록일 22/10/19,https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44242093
(주)유니테스트 개발기획 부문 신입 및 경력 채용,(주)유니테스트,신입·경력대졸↑정규직,경기용인시 기흥구,"R&D기획, R&D, 반도체 등록일 22/10/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44311444
에이아이딥 연구소 전문연구요원(병역특례) 채용,(주)에이아이딥,경력무관대졸↑정규직,서울강남구,"Java, 영상처리, AI(인공지능), R, 연구원 외 등록일 22/11/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44349520
[AI Startup] QA 엔지니어,올거나이즈코리아(주),경력 2~10년학력무관정규직,서울전체,"Python, 웹개발, 프론트엔드, QA/테스터, ECMAScript 외 등록일 22/04/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42853989
퍼포먼스 마케터(경력) [디지털 광고 대행사],리메이크디지털(주),경력5년↑학력무관정규직,서울강남구,"글로벌마케팅, 디지털마케팅, 온라인마케팅, 퍼포먼스마케팅, 시장조사 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44328873
