Title,Corp,Condition,Location,Tag,Link
[임상진단 유망 스타트업] 생물정보학 전문가(BI)-암 조기진단,에이치알포유(주),신입·경력석사↑정규직,서울금천구,"Python, 빅데이터, Linux, 머신러닝, 데이터분석가 외 등록일 22/11/12",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44417112
강남역 위치 안과 관련 디지털헬스케어회사 서버개발,한스컨설팅,"경력 5~10년대졸↑정규직6,000 만원",서울강남구,"Python, Java, 빅데이터, 백엔드/서버개발, 데이터분석가 외 등록일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44416442
데이터 분석가 경력직 채용,(주)골든플래닛,경력 5~8년대졸↑정규직,서울전체,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 수정일 22/08/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43698942
Senior Video Engineer,(주)오디케이미디어,경력 5~15년학력무관정규직,서울전체,"Python, AWS, 웹개발, 백엔드/서버개발, DBA 외 등록일 22/04/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42769360
[외국계 소비재 대기업] 전략기획팀 Data Analyst / 과장~차장급,에이피써치,경력학력무관정규직,서울강남구,"Python, 빅데이터, 데이터분석가, 데이터엔지니어, 텍스트마이닝 외 등록일 22/11/01",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44340071
[경력] 디지털본부 DevOps(Cloud) Engineer 채용,(주)에프앤에프,경력3년↑대졸↑정규직,서울강남구,"Python, AWS, Linux, Docker, Jenkins 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44378986
[레어노트] Senior Software Engineer (Back-end),(주)휴먼스케이프,경력 6~10년학력무관정규직,서울전체,"Python, AWS, 웹개발, 백엔드/서버개발, 프론트엔드 외 수정일 22/01/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=40360059
(국내 대기업) 인프라운영 담당,(주)투비파트너즈,경력5년↑대졸↑정규직,서울서초구,"Python, AWS, 인프라, 네트워크, 클라우드 외 수정일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44418064
"백엔드 개발자(자사솔루션 개발) - 데이터 가공, 시스템 개발, API 개발",(주)골든플래닛,경력 1~3년초대졸↑정규직,서울전체,"Python, C++, AWS, 웹개발, 빅데이터 외 등록일 22/10/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44237996
상시채용] Quantum Researcher,한국퀀텀컴퓨팅(주),신입·경력대졸↑정규직,부산해운대구,"Python, 데이터분석가, 알고리즘, SDK, Git 외 등록일 22/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44018360
언리얼 엔진 프로그래머,(주)도파라,경력무관학력무관정규직,서울성동구,"Python, C++, Unreal, R, 영화제작사 수정일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44272445
[마미톡] Back-end Engineer(Senior),(주)휴먼스케이프,경력 5~10년학력무관정규직,서울전체,"Python, C++, AWS, 웹개발, 백엔드/서버개발 외 수정일 22/01/18",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41704778
[인재채용]SW개발(대리-과장급) 부문 경력 채용,(주)투비파트너즈,경력 4~12년대졸↑정규직,서울강남구,"Python, C++, 임베디드, Matlab, S/W 외 등록일 22/11/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44393390
[국내대기업그룹 IT기업] 모의해킹 담당자 (대리~차장),에이피써치,경력5년↑학력무관정규직,서울강남구,"Python, 정보보안, 모의해킹, 취약점진단, 소프트웨어개발 등록일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44435384
[넷마블 F&C 자회사] 라이팅 TD 경력무관 채용,메타버스엔터테인먼트(주),경력무관학력무관정규직,서울성동구,"Python, C++, 라이팅, CG, VFX 외 등록일 22/10/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44219328
강남역 위치 디지털헬스케어회사 데이터분석 대리-과장급,한스컨설팅,"경력 5~10년대졸↑정규직6,000 만원",서울강남구,"Python, Java, 빅데이터, 데이터분석가, 데이터마이닝 외 등록일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44416443
Devops 개발·운영,(주)에이아이노미스,신입·경력학력무관정규직,서울전체,"Python, AWS, 웹개발, Linux, 백엔드/서버개발 외 수정일 22/10/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44290596
QA Engineer(QA 엔지니어)(병역특례 가능),에이비일팔공,경력 1~10년학력무관정규직,서울서초구,"Python, Java, AWS, QA/테스터, 네트워크 외 수정일 22/10/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44199296
백엔드개발자 경력사원 채용합니다(정규직),(주)집쇼코리아,경력 1~3년학력무관정규직,서울광진구,"Python, Java, AWS, 웹개발, 백엔드/서버개발 외 수정일 22/10/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44305606
DevOps Engineer,(주)미스터카멜,경력 3~15년학력무관정규직,서울전체,"Python, Java, C++, AWS, 웹개발 외 수정일 22/07/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43629706
[임상진단 유망 스타트업] 웹풀스택 개발자 (5년 이상),에이치알포유(주),신입·경력대졸↑정규직,서울금천구,"Python, Java, 웹개발, Linux, 백엔드/서버개발 외 등록일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44435662
[퍼스트업로더] React 프론트엔드 개발자,(주)소셜허그,경력 1~5년학력무관정규직,서울전체,"Python, 웹개발, 프론트엔드, Django, ECMAScript 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44442207
[마미톡] React Native Engineer,(주)휴먼스케이프,경력 1~10년학력무관정규직,서울전체,"Python, C++, AWS, 웹개발, 앱개발 외 등록일 22/08/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43885726
WATT에서 함께할 Senior Robotics S/W Engineer를 찾습니다,(주)와트,경력3년↑학력무관정규직,서울송파구,"Python, C++, Linux, 머신러닝, 알고리즘 외 등록일 22/09/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44062245
소프트웨어 엔지니어,(주)딥핑소스,신입·경력대졸↑정규직,서울전체,"Python, C++, AWS, 웹개발, 빅데이터 외 등록일 22/04/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42754019
퀀트 개발자 (디지털자산운용),비씨랩스(주),경력 2~7년학력무관정규직,서울전체,"Python, Java, C++, 웹개발, 백엔드/서버개발 외 수정일 22/09/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44095178
데이터 사이언티스트 - 국내 대기업,FORTISPTS Partners,경력 3~12년대졸↑정규직,서울강남구,"Python, 빅데이터, 머신러닝, 데이터분석가, R 외 등록일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44438281
AI & 이미지 처리 알고리즘 개발 신입 / 경력 채용 - 정규직,(주)솔,신입·경력학력무관정규직,서울송파구,"Python, 머신러닝, 딥러닝, 알고리즘, 이미지프로세싱 외 등록일 22/11/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44422993
[프랩] Head of Tech,(주)타르트,경력 2~10년학력무관정규직,서울전체,"Python, AWS, 웹개발, 백엔드/서버개발, 퍼블리셔 외 등록일 22/09/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43919811
[넷마블 F&C 자회사] 컴포지터 경력무관 모집,메타버스엔터테인먼트(주),경력무관학력무관정규직,서울성동구,"Python, C++, 합성, CG, 메타버스 외 등록일 22/10/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44220947
자율주행 무인 로봇 Perception 개발자 채용,(주)에스티피씨,신입·경력대졸↑정규직,경기전체,"Python, C++, Linux, SE(시스템엔지니어), S/W 외 등록일 22/01/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42021010
DevOps / 시스템 엔지니어,(주)커브,신입·경력학력무관정규직,서울전체,"Python, AWS, 웹개발, Linux, 백엔드/서버개발 외 등록일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44412503
풀스택 개발자(리드) 모집,(주)퍼퓸그라피,경력 3~10년학력무관정규직,서울전체,"Python, Java, AWS, 웹개발, 백엔드/서버개발 외 수정일 22/02/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42402358
Software Engineer - Video,(주)오디케이미디어,경력 3~5년대졸↑정규직,서울전체,"Python, AWS, 웹개발, 백엔드/서버개발, 프론트엔드 외 수정일 22/04/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42769563
물류관리 솔루션 백엔드 엔지니어 (1~3년차),(주)콜로세움코퍼레이션,경력 1~3년학력무관정규직,서울전체,"Python, Java, C++, AWS, 웹개발 외 수정일 22/06/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42854998
상시채용] Software Engineer,한국퀀텀컴퓨팅(주),경력3년↑초대졸↑정규직,부산해운대구,"Python, C++, S/W, 알고리즘, Git 외 등록일 22/09/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44018213
데이터 엔지니어,(주)스퀘어스,경력 2~10년초대졸↑정규직,서울전체,"Python, Java, AWS, 웹개발, 빅데이터 외 수정일 22/10/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44139054
[뉴링크] DevOps Engineer(신입),(주)뉴링크,신입·경력학력무관정규직,서울전체,"Python, Java, AWS, 웹개발, Linux 외 수정일 22/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42766391
Java 웹 풀스택 개발자 (경력),(주)커브,경력 4~10년대졸↑정규직,서울전체,"Python, Java, 웹개발, 백엔드/서버개발, 퍼블리셔 외 등록일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44412537
수중드론 소프트웨어 개발,로보스텍,경력무관학력무관정규직·계약직,부산기장군,"Python, C++, 임베디드, C언어, Micom 외 등록일 22/10/23",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44266611
하드웨어 및 소프트웨어 개발자 모집- 정규직,(주)오토콘테크,경력무관대졸↑정규직,경남창원시,"Python, C++, 영상처리, H/W, MCU 외 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44243688
[글로벌 OTT 서비스] Senior Backend Engineer,(주)오디케이미디어,경력 8~15년대졸↑정규직,서울전체,"Python, Java, AWS, 웹개발, Linux 외 수정일 22/01/19",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41431323
"의료 SW 스타트업, 인공지능(AI) 개발자 채용",(주)팀바이오,경력무관초대졸↑정규직,인천연수구,"Python, C++, 빅데이터, 머신러닝, 딥러닝 외 등록일 22/09/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44106469
반달소프트 2022년 하반기 백엔드 개발자 모집,(주)반달소프트,경력무관학력무관계약직,경기성남시 분당구,"Python, 백엔드/서버개발, 앱개발, Android, PHP 외 수정일 22/10/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44031590
[기웅정보통신(주)IT] 인프라 담당(운영/관리)- 과장/차장급,(주)더라이징스타헤딩,경력4년↑초대졸↑정규직,서울강남구,"Python, AWS, Linux, 인프라, 스크립트 외 등록일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44444387
개발 툴 프로그래머 모집,(주)잔디소프트,신입·경력학력무관정규직,서울전체,"Python, C++, 웹개발, 게임개발, 퍼블리셔 외 수정일 22/04/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42914887
[뉴링크] DevOps Engineer,(주)뉴링크,경력 3~10년학력무관정규직,서울전체,"Python, Java, AWS, 웹개발, Linux 외 수정일 22/10/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42766402
[마미톡] iOS Engineer,(주)휴먼스케이프,경력 3~10년학력무관정규직,서울전체,"Python, C++, AWS, 웹개발, 앱개발 외 수정일 22/04/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=41769375
[잡플래닛] Data Engineer,(주)브레인커머스,경력 3~10년학력무관정규직,서울전체,"Python, Java, AWS, 웹개발, 빅데이터 외 수정일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44140328
[AI Startup] QA 엔지니어,올거나이즈코리아(주),경력 2~10년학력무관정규직,서울전체,"Python, 웹개발, 프론트엔드, QA/테스터, ECMAScript 외 등록일 22/04/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42853989
[넷마블 F&C 자회사] FX 아티스트 경력무관 정규직 채용,메타버스엔터테인먼트(주),경력무관학력무관정규직,서울성동구,"Python, C++, C언어, CG, VFX 외 등록일 22/10/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44219141
물류관리 솔루션 백엔드 엔지니어 (4년차 이상),(주)콜로세움코퍼레이션,경력 4~9년학력무관정규직,서울전체,"Python, Java, C++, AWS, 웹개발 외 수정일 22/07/29",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42854764
웹 풀스택 개발자 채용,피데스어드바이저리(주),경력 1~4년초대졸↑정규직,서울전체,"Python, AWS, 웹개발, 빅데이터, 백엔드/서버개발 외 수정일 22/10/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43849156
웹 백엔드 시니어 개발자 (Web Backend Developer),(주)에이치투오호스피탈리티,경력 5~15년대졸↑정규직,서울전체,"Python, AWS, 웹개발, 백엔드/서버개발, 프론트엔드 외 수정일 22/09/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44110495
ML Engineer,(주)데이터메이커,신입·경력대졸↑정규직,대전전체,"Python, 웹개발, 빅데이터, Linux, 머신러닝 외 등록일 22/05/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42972081
Deep Learning Researcher,(주)딥핑소스,신입·경력대졸↑정규직,서울전체,"Python, 빅데이터, Linux, 머신러닝, 딥러닝 외 등록일 22/04/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42754384
[넷마블 F&C 자회사] 매치무브 아티스트 경력무관 모집,메타버스엔터테인먼트(주),경력무관학력무관정규직,서울성동구,"Python, C++, VFX, Maya, 메타버스 외 등록일 22/10/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44219388
[기업분석] 데이터 엔지니어 경력 채용,피데스어드바이저리(주),경력 2~5년대졸↑정규직,서울전체,"Python, AWS, 웹개발, 빅데이터, 백엔드/서버개발 외 수정일 22/10/28",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43849148
인프라 엔지니어,(주)스퀘어스,경력 2~10년초대졸↑정규직,서울전체,"Python, AWS, 웹개발, Linux, 백엔드/서버개발 외 수정일 22/10/26",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43948817
NodeJs 개발자 채용 (경력),(주)에이에스씨,경력2년↑초대졸↑정규직·계약직350 만원,전남나주시,"Python, 웹개발, API, Flask, Node.js 외 수정일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44011731
DASVERSE와 함께할 스윗한 개발자를 모십니다,(주)다스버스,경력무관학력무관정규직,서울서초구,"Python, C++, AWS, 백엔드/서버개발, 프론트엔드 외 수정일 22/11/15",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44289058
WATT에서 함께할 Robotics S/W Engineer를 찾습니다,(주)와트,경력2년↑학력무관정규직,서울송파구,"Python, C++, Linux, 머신러닝, 알고리즘 외 등록일 22/10/30",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44316825
(주)스타랩스 AI Engineer채용,주식회사 스타랩스,경력 5~10년대졸↑정규직,서울강남구,"Python, 웹개발, 빅데이터, 딥러닝, AI(인공지능) 외 수정일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44276450
자율주행 SLAM 개발자,(주)에스티피씨,경력 1~10년대졸↑정규직,경기전체,"Python, C++, S/W, C언어, S/W 외 등록일 22/04/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42911001
잡플래닛 데이터 분석가(경력),(주)브레인커머스,경력5년↑학력무관정규직,서울강남구,"Python, 데이터분석가, 데이터분석, MySQL, R 외 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44329459
딥러닝 엔지니어,(주)딥핑소스,경력 3~10년대졸↑정규직,서울전체,"Python, C++, 웹개발, 빅데이터, Linux 외 등록일 22/10/24",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44276151
백엔드 개발자 경력 채용,(주)어플레이즈,경력 5~10년대졸↑정규직,서울전체,"Python, Java, AWS, 웹개발, Linux 외 수정일 22/10/20",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44252841
[에이젠글로벌] Data Scientist,(주)에이젠글로벌,경력 4~5년대졸↑정규직,서울전체,"Python, 빅데이터, 머신러닝, 딥러닝, SE(시스템엔지니어) 외 수정일 22/11/03",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43969065
[위메프오] 백엔드개발자,(주)위메프오,신입·경력학력무관정규직,서울강남구,"Python, Java, C++, AWS, 웹개발 외 등록일 22/10/25",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44285055
컴퓨터 비전 머신러닝 알고리즘 연구원 채용,(주)브이알크루,경력무관대졸↑정규직,서울서초구,"Python, 머신러닝, 딥러닝, 알고리즘, 메타버스 외 수정일 22/10/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44176218
백엔드 개발자 모집,(주)인텔리콘연구소,경력5년↑학력무관정규직,서울강남구,"Python, Java, Linux, 백엔드/서버개발, 솔루션 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44322172
"S/W 개발자 채용 (스마트팜 개발 경력,신입)",(주)지능로봇스튜디오,경력무관초대졸↑정규직,경기수원시 영통구,"Python, Java, C++, AWS, 빅데이터 외 등록일 22/10/21",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44255600
백엔드 개발자,(주)에이스마터솔루션,경력 2~10년학력무관정규직,서울전체,"Python, Java, 웹개발, 빅데이터, Linux 외 수정일 22/03/02",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42290583
[주 4일 성남 위례 근무] 웹서비스 개발자 모집,(유)뮤레파코리아,경력무관대졸↑계약직270 만원,경기성남시 수정구,"Python, Java, C++, 프론트엔드, S/W 외 등록일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44375099
Machine Learning Engineer (Reinforcement Learning),(주)마키나락스,경력 2~10년학력무관정규직,서울전체,"Python, 빅데이터, 머신러닝, 딥러닝, 데이터분석가 외 등록일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44321696
Backend Engineer (IDE Software Engineer),(주)마키나락스,경력 5~10년학력무관정규직,서울전체,"Python, 웹개발, 백엔드/서버개발, 프론트엔드, ECMAScript 외 등록일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44321541
빅데이터 플랫폼 구축 및 개발자 양성과정 교사채용,(주)이젠아카데미컴퓨터학원,경력5년↑대졸↑기간제·계약직,경기성남시 분당구,"Python, 빅데이터, 머신러닝, 딥러닝, DBA 외 등록일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44302429
"긴급) IT기획 (Digital Tech, 4년 이상) - 국내 TOP면세점",휴머레인컨설팅,경력4년↑학력무관정규직,서울강남구,"Python, 머신러닝, 앱개발, 클라우드, Android 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44417303
[경력] 개발팀 DBA 채용 공고,(주)에이아이스페라,경력 3~5년학력무관정규직·전문연구요원,서울성동구,"AWS, 빅데이터, 머신러닝, DBA, MySQL 외 등록일 22/11/08",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44385968
"JSP,JAVA,web프론트앤드 개발자 채용",(주) 아이고,경력무관학력무관정규직·프리랜서,서울금천구,"Python, Java, 웹개발, 백엔드/서버개발, 프론트엔드 외 등록일 22/10/17",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44214317
[인천 송도] 씨큐브코딩 초중등 파트타임 코딩강사 채용,씨큐브코딩송도국제센터,경력무관초대졸↑정규직·파트,인천연수구,"Python, C++, 딥러닝, 알고리즘, 임베디드 외 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44213906
유명 반도체 ASIC Frontend Implementation(G),라인서치,경력2년↑대졸↑정규직,경기성남시 분당구,"Python, Linux, FPGA, H/W, Verilog 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44388633
긴급) 업계 최고 대기업 - 디지털 서비스 PMO - 최우대,휴머레인컨설팅,경력3년↑학력무관정규직,서울강남구,"Python, 머신러닝, 앱개발, 클라우드, Android 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44417790
지식콘텐츠 전문기업(매출135억) CTO 개발 총괄 채용,인파트너스,"경력 10~20년대졸↑정규직10,000 만원",서울서초구,"Python, Java, AWS, 웹개발, 백엔드/서버개발 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44394911
[도쿄근무]네이티브 개발자 경력사원 모집,이이넥서스,경력3년↑초대졸↑정규직·해외취업,일본도쿄,"Python, Java, 웹개발, Linux, 백엔드/서버개발 외 등록일 22/11/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44362005
React 개발 엔지니어 / 개발 인재 채용,데이터메쉬(주),경력 4~6년대졸↑계약직·프리랜서,서울강남구,"Python, 빅데이터, 데이터엔지니어, 솔루션, Pandas 외 등록일 22/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44080621
Machine Learning Engineer,(주)마키나락스,경력 2~10년학력무관정규직,서울전체,"Python, 빅데이터, Linux, 머신러닝, 딥러닝 외 수정일 22/07/14",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42785267
SOC DFT (Design for Test) 엔지니어,(주)보스반도체,신입·경력대졸↑정규직,경기성남시 분당구,"Python, C++, SE(시스템엔지니어), SI개발, 알고리즘 외 등록일 22/11/04",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44366775
긴급) 업계 최고 대기업 - Data Engineer - 최우대 (진행중),휴머레인컨설팅,경력3년↑학력무관정규직,서울강남구,"Python, AWS, 빅데이터, 머신러닝, 데이터마이닝 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44417772
[서울 성동] 자사솔루션 개발 (프론트엔드),SMI,경력 3~20년대졸↑정규직,서울구로구,"Python, Java, C++, 웹개발, 빅데이터 외 등록일 22/11/09",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44392328
유지보수 인력 모집합니다.,(주)피앤씨스타,신입·경력대졸↑정규직,서울중구,"Python, SAS, SQL, 유지보수, SM 등록일 22/09/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44085727
임베디드 어플리케이션 소프트웨어 개발자 채용,(주)디퍼아이,경력무관학력무관정규직·계약직,서울강남구,"Python, C++, Linux, 딥러닝, 임베디드 외 수정일 22/10/27",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44306062
[스타랩스] AWS 클라우드 TA / SE / AA  경력자 채용,주식회사 스타랩스,경력무관초대졸↑정규직·프리랜서,서울강남구,"Python, AWS, Linux, 프론트엔드, SE(시스템엔지니어) 외 수정일 22/11/07",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44262278
유명 반도체 DFT Implementation and Diagnosis,라인서치,경력1년↑대졸↑정규직,서울강남구,"Python, Linux, FPGA, H/W, Verilog 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44367940
긴급) 디지털 서비스 PMO - 업계 최고 대기업 - 최우대,휴머레인컨설팅,경력3년↑학력무관정규직,서울강남구,"Python, 머신러닝, 앱개발, 클라우드, Android 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44417791
긴급) IT분야 기술기획 (7년 이상) - 업계 최고 대기업 - 최우대,휴머레인컨설팅,경력7년↑학력무관정규직,서울강남구,"Python, AWS, 머신러닝, 앱개발, 클라우드 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44417260
Web / App / 풀스텍 개발자 채용,주식회사 어나더클래스,경력5년↑대졸↑정규직,서울마포구,"Python, Java, 웹개발, 백엔드/서버개발, 앱개발 외 등록일 22/10/22",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44265747
(주)웨이브웨어 2022 년도 (프로그래머) 신입.경력 모집,(주)웨이브웨어,"신입학력무관정규직3,700 만원",대전유성구,"Python, Java, C++, Linux, Windows 외 수정일 22/10/31",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44326305
Autosar SW/Bootloade SW 개발,(주)보스반도체,신입·경력대졸↑정규직,경기성남시 분당구,"Python, C++, SE(시스템엔지니어), SI개발, FPGA 외 등록일 22/11/05",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44368553
[판교/저분자 신약개발 기업] CADD팀 연구원 채용,(주)브이비젼,경력무관대졸↑정규직,경기성남시 분당구,"Python, 빅데이터, Linux, 머신러닝, 딥러닝 외 수정일 22/11/11",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44414515
긴급) 커머스/플랫폼 웹개발 (Back-End) - 업계 최고 대기업,휴머레인컨설팅,경력5년↑학력무관정규직,서울강남구,"Python, Java, AWS, 웹개발, 백엔드/서버개발 외 수정일 22/11/16",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44417297
AI외국계기업 Algorithm Engineer 구함(구커리어),굿커리어,경력 1~16년석사↑정규직,서울강남구,"Python, 빅데이터, 백엔드/서버개발, 머신러닝, 딥러닝 외 등록일 22/11/13",https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44418933
